Id;Text;01.10.31934
#Coldmark Watchtower 1.9814031c-1757-4257-9d4f-0206334a44d5;Votre peuple ne restera pas sans protection.
#Coldmark Watchtower 1.6e4d70cf-1eef-4c1d-a8f6-2ab11ed49c8d;Nous avons beaucoup à faire. Demandez à vos autorités locales.
#Coldmark Watchtower 1_2.1ed8d3df-2b2d-4915-83ca-7a16b91b181b;Le long de la tour de guet
#Coldmark Watchtower 1_2.e7e5ac29-82a7-4e9e-b519-321c9c2a358e;Vous vous êtes habitué aux cris des nains à portée de voix des tours de guet, aussi le silence menaçant vous laisse-t-il un sentiment de malaise. Aucune lueur chaude de feu ne scintille au sommet de la tour. À la place, vous voyez les silhouettes sombres des défunts à sa base.
#Coldmark Watchtower 1_2.5ec846b7-88f3-4ec9-b9e9-cb3da902b217;Commencez par l'intérieur de la tour. Cherchez des survivants et tout ce qui pourrait être utile.
#Coldmark Watchtower 1_2.e1cb87c4-3192-49cf-bb12-674c8dba77e6;Faites le tour du périmètre et cherchez des traces.
#Coldmark Watchtower 1_2.48bfab86-b49d-4774-988d-d4ec35a11788;Offrez-leur des funérailles naines dignes de ce nom.
#Coldmark Watchtower 1_2.eaeab16b-869c-4e33-83c5-8ea280df3a0d;Vos troupes naines rassemblent les corps et les emmènent dans une alcôve voisine, les déposant pour leur dernier repos comme il se doit, et adressant une prière à Niethalf en leur nom. Comme personne ne connaît leurs noms, vous faites graver 'Gardiens de Coldmark' sur le rocher qui sert à sceller la tombe. Alors qu'il est mis en place, vous entendez un 'Merci' murmuré par le vent.
#Coldmark Watchtower 1_2.28879feb-c90b-4825-8ae4-0777845a293d;Maintenant, inspectez la tour.
#Coldmark Watchtower 1_2.cd81c3b6-78bb-4355-a229-efa6f2816ad7;Maintenant, cherchez des traces.
#Coldmark Watchtower 1_2.f41e93e5-d9f8-4125-99fc-f3e1a58117f4;Vous commencez la longue ascension vers la tour quand un son familier vous arrête. Soudain, une pluie de carreaux s'abat et vos troupes sont forcées de redescendre au sol, suivies de près par toute une bande de morts-vivants.
#Coldmark Watchtower 1_2.ae689d68-8a0c-4ceb-a0e4-7ab77a79d670;Une fois les morts-vivants gérés, vous faites fouiller la tour et entrez en possession de quelques babioles et objets utiles. Au-delà de la structure, vous retrouvez la piste, se dirigeant certainement vers la prochaine tour de guet. Certains morts-vivants ont dû continuer leur route.
#Coldmark Watchtower 1_2.4a703f12-2aed-49de-8fd3-5ea94fd7ec12;Il n'a pas encore neigé, donc les traces laissées par les morts-vivants sont claires. Elles mènent vers une autre tour de guet.
#Coldmark Plague Beetle 1.fc02d656-7d2a-4d0a-b9fc-0c82acb40a06;Santé et maladie
#Coldmark Watchtower 1_2.ecd1f97a-3910-431c-b7ba-14d8a417785a;Nous pouvons les rattraper si nous partons maintenant.
#Coldmark Watchtower 1_2.4a2170c9-9743-4631-a7b2-d4ef096c12c9;Inspectons d'abord la tour.
#Coldmark Watchtower 1_2.9b9680b7-1639-435a-b71b-2a023ca30389;Nous pouvons encore les rattraper à temps si nous nous dépêchons.
RevealClosestLocation.Title.Localization;Choisir la cible
FilterName.Ore;Tout minerai
FilterName.Plant;Toute plante
#Coldmark Watchtower 1_2.5224aac5-c372-433b-8831-4416f7656aec;Un calme étrange s'abat sur la tour. Elle semble presque sereine contre la neige d'un blanc pur.\n\nVous vous apprêtez à partir quand une unité de chevaucheurs de taupes vous rejoint à la tour.\n\n"Nous avons vu le combat de loin, mais il semble que vous étiez plus proche. À vue de nez, juste à temps ! Merci. Veuillez prendre ceci comme remboursement."
#Coldmark Watchtower 1_2.3a91df9d-10ad-4286-a496-13e8145fcbdd;Des squelettes et des spectres assiègent la deuxième tour. L'air est rempli de gémissements et de cris perçants, couvrant les appels au secours des nains à l'intérieur.
#Coldmark Watchtower 1_2.fd5cab75-d559-41c7-a07b-7e92d085f31b;Arrière ! Partez tout de suite !
#Coldmark Watchtower 1_2.18128802-deeb-41dc-8a89-cd2c2ba93765;Envoyez nos propres morts-vivants en premier et tendez-leur une embuscade !
#Coldmark Watchtower 1_2.33972051-41a4-4250-b2d8-913cbc5b1489;Nous l'avons fait avec plaisir. Portez-vous bien à présent.
#Coldmark Plague Beetle 1.d24a5168-ab50-4163-afbf-25dcc84a4306;Seuls quelques villageois sont dehors. Les autres sont cloués au lit par une étrange maladie. Des guérisseurs en masques de cuir parcourent les rues, brûlant de l'encens pour purifier l'air. Vous êtes bientôt entouré par les gens désespérés, implorant votre aide.\n\n"Les Gardiens sont en colère contre nous. Il y a deux semaines, ils ont empoisonné notre eau, nous laissant la plupart d'entre nous affaiblis par la fièvre et la bile. Nous avons essayé tout ce que nous pouvions pour purifier la source, mais nous tombons toujours malades. Nous vous en supplions, s'il vous plaît, trouvez la source !"
#Coldmark Plague Beetle 1.373cb76e-b4b3-485d-b723-2996ba130f8e;Montrez-nous la source.
#Coldmark Plague Beetle 1.d101eaa0-470a-4194-970e-9f8fdf5dadce;On vous emmène à un petit ruisseau. L'eau coule le long de la rue principale et se termine par une ouverture caverneuse au pied d'une colline. Une série de profondes rainures a été creusée dans la terre par le passage de nombreux pieds, dont aucun ne ressemble à celui d'un humanoïde.\n\nVous entrez dans la grotte avec autant de précaution que possible. Elle empeste littéralement la pourriture, et sur le sol de la grotte, vous voyez une grosse bête à la carapace noire, assise dans l'eau.
#Coldmark Plague Beetle 1.c94756b6-1cb6-47cb-a518-e7dfa98d22df;Son corps empoisonne l'eau. Tuez-la !
#Coldmark Plague Beetle 1.10232b03-bc4f-493d-abc1-24c613873f86;Tuez-la ailleurs, pour protéger l'eau d'autres dommages.
#Coldmark Plague Beetle 1.3471c063-bb6d-4462-ac15-b1e4d772a065;Nous devons nous préparer comme il se doit avant d'engager le combat.
InventorySellButton.Tooltip;Glissez-déposez un objet ici ou\npassez la souris sur un objet et utilisez le\nraccourci de vente pour vendre un objet.
InfoToggle.Tooltip;Active/Désactive les informations supplémentaires.
RoomToggle.Tooltip;Salles
HireToggle.Tooltip;Recrutement
CancelButton.Localization;Annuler
SellButton.Localization;Vendre
#Coldmark Watchtower 1_2.b15b1158-148c-4e7c-9810-806d6b25c0de;Lentement mais sûrement, votre commandement commence à prendre effet. Alors que les morts-vivants ressentent le besoin de tenir compte de vos paroles, ils s'éloignent de la tour avec confusion, laissant leurs défunts gisant détruits au pied de la tour.
#Coldmark Watchtower 1_2.4e26360f-4528-4656-9010-4c8af5d67caa;Laissez-nous tranquilles, esprits !
#Coldmark Watchtower 1_2.f11e2e9d-717c-4dd8-a24a-d9d4fc4c3c2d;Les morts-vivants hésitent et s'arrêtent, regardant droit devant eux avec des yeux vides. Pendant un battement de cœur, personne ne bouge. Puis, les morts-vivants se détournent, laissant la tour et votre compagnie derrière eux.
#Coldmark Watchtower 1_2.0f62be34-094a-4afa-82e6-ec0df1db93a2;Continuez votre chemin.
#Coldmark Watchtower 1_2.023e11f9-f8a3-46dd-adbb-6bf06035f182;Il y a beaucoup de confusion alors que d'autres soldats morts-vivants rejoignent le combat, mais il ne faut qu'un instant pour que les assiégeants vous reconnaissent comme une menace. Très vite, ils se tournent vers vous.
#Coldmark Watchtower 1_2.22f0aa29-173d-4936-a86c-83877f359161;Maintenant, nous allons en finir avec eux !
#Coldmark Watchtower 1_2.86cb7735-d42e-478c-b213-fa7c465d00d6;Récoltez-les. Nous pouvons utiliser ces restes.
#Coldmark Plague Beetle 1.e6c8ca6c-d0f4-42d6-ad30-7715e44f60c8;Je dois faire quelques préparatifs. Nous reviendrons.
#Coldmark Plague Beetle 1.32d0125b-c0d9-401f-b760-eadd7614114b;Avec un peu de persuasion, vous emmenez la bête à l'extérieur, vers la frontière du Passage du Serpent. La créature disparaît bientôt en bas de la montagne, dans son habitat naturel.\n\nVotre succès est accueilli dans le village par des larmes de joie et des célébrations, beaucoup vous applaudissant même lors de votre passage pour rapporter la bonne nouvelle.
#Coldmark Plague Beetle 1.9212a9f2-5538-4ba3-a03d-aeae1cab07e6;Bonne continuation ! J'espère que vous vous remettrez vite.
#Coldmark Plague Beetle 1.6656572b-6fd4-4d0c-8bc3-ad98ac290d44;Vous revenez au village victorieux, et vous êtes accueilli par de nombreux cris de joie.\n\n"Niethalf vous favorise ! Merci, grand mage ! Vous avez sauvé de nombreuses vies !"
#Coldmark Plague Beetle 1.812bf910-8338-4937-91eb-112dd2c10c40;Adieu ! Puissiez-vous vous rétablir rapidement.
#Coldmark Moles 1.e14a29c5-9986-4d55-9e7d-3b24de955cae;Des bruits de bataille vous attirent, et vous voyez un village en émoi. Des coléoptères de peste ont envahi les maisons, se nourrissant de taupes et de bétail. Des nains courent frénétiquement, cherchant des armes assez tranchantes pour percer les plaques dures des bêtes, ou agitant des torches dans l'espoir de les distraire.
#Coldmark Moles 1.61108c8c-e98f-42c6-bfd5-764e987c11a1;Aidez-les ! Attaquez !
#Coldmark Moles 1.f4748d37-4f75-45e6-b2cb-9036ddd0305f;Nous ne pouvons pas les aider. Rassemblez plus de forces.
#Coldmark Moles 1.a504b130-a3ce-462f-9102-b4d50e95c3b0;Les villageois sont très reconnaissants pour votre aide rapide, vous remettant certaines de leurs meilleures bouteilles en guise de remerciement.\n\n"Nous apprécions votre aide, grand mage, mais pouvons-nous vous en demander davantage ? Malheureusement, les coléoptères ont tué beaucoup de nos bêtes de somme. Nous avons un éleveur de taupes à Silver Drift Hollow, mais nous ne pouvons pas nous permettre de laisser partir nos derniers combattants maintenant. Nous vous dédommagerons pour votre travail, bien sûr."
#Coldmark Moles 1.a9b74044-b673-4b6f-91b9-0f5931043fc0;Nous en avons fait plus qu'assez. Bonne journée.
#Coldmark Moles 1.4fa28ca1-991a-467f-9f2c-da9f81292d8f;Quelques taupes viendraient compléter mes forces elles aussi. J'accepte.
#Coldmark Moles 1_2.44e0b58f-ebce-453c-9e82-4fd14f7205e2;Une petite cabane est pressée contre la paroi de la montagne. Non loin de là se trouve une grande grotte, dont un nain sort à l'instant. Il marmonne quelque chose avec colère, donnant un coup de pied dans un seau à proximité.
#Coldmark Moles 1_2.7c0434e3-8d71-43ee-9936-f5c7dc0ba08a;Êtes-vous l'éleveur ? Vos clients de Coldmark nous envoient.
#Coldmark Moles 1_2.bc05ca4b-fcf6-4d08-9316-a46cd04eee91;Vous expliquez la situation, et l'éleveur rayonne.\n\n"C'est une merveilleuse nouvelle ! Enfin... pas pour eux, mais avec toutes les taupes qui courent partout ici, je suis sur le point de fermer boutique ! N'importe qui peut ramasser une taupe sur les montagnes maintenant, mais les miennes sont bien dressées ! Les gens l'oublient. Je ferai la livraison tout de suite ! Et, si vous voulez des taupes pour votre armée ici... Je suppose que je peux vous en offrir une. En guise de remerciement. Je n'aurai qu'à facturer davantage le village ! Haha !"
#Coldmark Moles 1_2.3bc56a89-f2bb-406d-8c85-70f05366266d;Nous en prendrons volontiers. Merci.
#Coldmark Moles 1_2.df42d691-a5d4-41b3-8c4d-64616acefd28;Nous n'avons pas besoin de bêtes. Bonne chance !
Tower.Name;Tour
PlayerData.Loca.FreeUnitUpkeepInfluenceLoca;{Value:+-c} de l'entretien des unités gratuites
#Goldenfields Seal 1_3.697b4d0a-baf9-458a-8bb8-9d969e9eb66e;Vous tombez sur une route boueuse près des champs. L'herbe ici est piétinée, et quelqu'un a négligemment essayé de couvrir des traces qui mènent vers un bosquet d'arbres.
#Goldenfields Seal 1_3.fede10b0-8c6a-4fc1-9cac-bc80b160748c;Cela semble prometteur.
#Silver Drift Hollow Granite 1.c665fff4-fc78-4f7b-b34c-ad1e2e0fbe74;Une lumière vacillante à l'intérieur de la montagne vous invite à approcher. Si la lumière ne vous avait pas guidé, vous n'auriez jamais trouvé l'étroite entrée du vaste réseau de tunnels en dessous. Ce doit être une entrée latérale de la grande mine. Un murmure de voix se fait entendre, discutant de quelque chose de toute urgence.
#Silver Drift Hollow Granite 1.b3d86329-1d6c-42b6-8a44-9e8a27f5a56a;Qui va là ? Cette mine est censée être condamnée !
#Silver Drift Hollow Granite 1.3c27f4f0-f94a-4148-801b-96119cbeae30;Le silence se fait, puis vous entendez le hululement d'une chouette et un choc métallique sec.\n\n"Idiot ! Il n'y a pas de chouettes ici ! Vite, avant qu'ils ne s'approchent davantage !"\n\nUne bousculade s'ensuit. En avançant, vous trouvez un groupe de nains en train de forcer une porte dans la paroi rocheuse. Ce doit être une grotte de stockage, où l'Adamantinum et le matériel de minage sont conservés.
#Silver Drift Hollow Granite 1.d69b0480-f4f4-4940-8b47-85bbac2efbf4;Arrêtez tout de suite, et vous aurez peut-être la vie sauve.
#Silver Drift Hollow Granite 1.ea8c9257-ce3f-4f98-8c9a-737fd6186556;Nains de Granit ! Attaquez !
#Silver Drift Hollow Granite 1.eaf9689d-3b0a-4379-a4a6-40c7ca2f57a9;Les nains regardent l'avatar à vos côtés avant de blêmir.\n\n"Est-ce que... Êtes-vous..." Ils tombent à genoux, tremblants et priants. "Oh puissant Niethalf, vous êtes de retour parmi nous ! Loué soyez-vous !"
#Silver Drift Hollow Granite 1.3fabb828-d941-4daa-999e-2c8b420ed05c;Avant que le chef des nains puisse parler, vous avez lancé un sort qui scelle hermétiquement la porte, repoussant violemment ceux qui tentaient de passer. Le chef se tourne vers vous, se mordant la lèvre avec acrimonie.\n\n"Très bien," grogne-t-il. "Je n'ai pas la patience de m'occuper de vous, donc je suppose que nous devons conclure un marché à la place."
#Silver Drift Hollow Granite 1.07f4321f-2da6-471f-b277-82b223888cb7;Choix judicieux.
#Silver Drift Hollow Granite 1.cc86a7a5-36ca-485d-ad05-e959dce42611;Fidèles à leur parole, les nains partagent à contrecœur les métaux que vous trouvez dans la cache entre votre groupe et le leur, puis partent sans dire un mot.
#Silver Drift Hollow Granite 1.4e295d4f-9881-46cd-8a45-a2cf50d9dcaf;Ils ont de la chance que j'aie choisi la diplomatie.
#Silver Drift Hollow Granite 1.f95341a7-87e1-4909-8235-9efb83041252;La porte restera fermée jusqu'à ce que nous parvenions à un arrangement.
#Silver Drift Hollow Granite 1.e044a2f8-4162-4439-8ac2-085a0ce1515a;C'est une bonne chose qu'elle soit restée sécurisée. Allons-y.
#Silver Drift Hollow Granite 1.1b811e55-a34a-4b8c-b7d1-1c9a3a81a79b;Voyons ce qu'il y a à l'intérieur.
#Silver Drift Hollow Granite 1.aac8a9b9-84ca-4466-b0ff-4f2732423326;Après la bataille, votre attention se porte sur la porte verrouillée.
#Silver Drift Hollow Granite 1.e4cddb1f-2e3d-4f8f-ad80-3051333799bf;Vos soldats enfoncent les portes. Comme prévu, vous trouvez à l'intérieur une petite corne d'abondance de métaux et de fournitures. Vous prenez ce que vous pouvez et vous vous dirigez vers la sortie, mais derrière vous, vous entendez des voix crier : "Hé ! Voleurs !"\nCe doit être les mineurs qui reviennent, et ils ne vont pas être contents.
#Silver Drift Hollow Granite 1.9d994377-3417-46b0-84a8-e9559437180a;Juste au moment où vous partez, un groupe de mineurs s'approche. Vous leur expliquez la situation et ils vous sont reconnaissants de votre intervention, vous laissant repartir avec les poches bien plus lourdes.
#Silver Drift Hollow Granite 1.18f99f27-ece6-49c3-bf3d-d1d97657cb3e;D'un dernier coup d'œil, vous voyez les Nains de Granit forcer la porte et emporter rapidement caisse après caisse.
#Silver Drift Hollow Granite 1.75b43a4d-4a57-486f-b540-6a15c4fdf1af;Ils auront ce qu'ils méritent bien assez tôt...
#Silver Drift Hollow Granite 1.29fcbfde-b135-4c1a-b324-73da91700f37;Avec déjà deux combats derrière vous, il n'est pas sage de rester plus longtemps.
#Silver Drift Hollow Granite 1.a0bd9ac2-514c-4055-b265-5ac227190a28;On dirait qu'ils se sont entretués. Partons.
#Silver Drift Hollow Granite 1.b3ce1c58-0981-4d97-8205-e2633abda6b4;En avant, nous avons beaucoup à faire.
#Purity_Archer.NameId;Archers de la Pureté
#Purity_Goliath.NameId;Goliath de la Pureté
#Purity_Soldier.NameId;Soldat de la Pureté
#PurityOfLight.Tooltip.Name.Loca;Nouvelle Pureté
#Purity_IronOne.NameId;Garde évidé
#Magehunter.Tooltip.Name.Loca;Chasseur de mages
#BlessedByAonir.Tooltip.Name.Loca;Béni par Aonir
#Silver Drift Hollow Beast 1.ead937ba-526a-4bea-8bf6-37725df9a8a7;Un groupe de mineurs s'approche, un nain à la barbe de feu se présentant de lui-même.\n\n"Radgan. Je gère l'une des mines. Nous espérions que vous pourriez nous aider, grand mage. Quelque chose a trouvé refuge dans notre mine. Il faut le tuer. Nous avons besoin de votre aide, car nous ne pouvons plus récolter d'Adamantinum avec cette bête sur le chemin."
#Silver Drift Hollow Beast 1.4621d101-9f2a-43f5-b640-f6e465654f99;Nous allons examiner cela.
#Silver Drift Hollow Beast 1_2.d9a654ce-bc85-43f4-a038-f60e44414ad9;Vous rencontrez Radgan, le mineur qui vous a demandé de l'aide, juste devant l'entrée.\n\n"Merci de vous être précipité à notre secours, grand mage. Nous avons entendu d'étranges bruits à l'intérieur, mais je ne saurais vous dire quelle bête y a trouvé refuge." Il frissonne. "J'en ai des frissons rien qu'en y pensant."
#Silver Drift Hollow Beast 1_2.9c269fd5-8a6e-4125-939d-155f91412769;Pouvez-vous décrire ce que vous avez entendu ?
#Silver Drift Hollow Beast 1_2.04de6f56-da88-4cbf-b5a2-ebf0c6d70bb1;Vous vous trouvez dans une grotte où les parois s'élèvent pour former un dôme. Des cristaux scintillent au plafond, attirant le regard et captant chaque lumière pour la renvoyer en de magnifiques arcs-en-ciel.
#Silver Drift Hollow Beast 1_2.2884bd9c-1033-4fab-8861-8f3c3b50b55e;Après quelques virages, vous entendez des voix. En les suivant, elles deviennent peu à peu plus distinctes, jusqu'à ce que vous entendiez Radgan parler à ses mineurs. Vous avez dû mener vos troupes en boucle.
#Silver Drift Hollow Beast 1_2.bb7870b9-bdc8-4753-b8d3-165f014772ab;Essayons encore une fois.
#Silver Drift Hollow Beast 1_2.674f8bf7-53f7-4d84-8aaf-60d90563e12e;Essayer de grimper et de collecter quelques richesses.
#Silver Drift Hollow Beast 1_2.89b7e278-e246-4c64-ba0c-048e9cbbee15;Continuer. Pas de distractions.
#Silver Drift Hollow Beast 1_2.a341a5cb-6adc-4ede-a050-44c7bd49816a;J'en ai assez. Partons.
#Silver Drift Hollow Beast 1_2.ae9327b6-9c6e-4111-a07b-d762a5dad887;Ce ne sont que des stalactites. Jolies, mais sans valeur.
#Silver Drift Hollow Beast 1_2.0d15f952-174a-4c65-b534-a9429a0a0f91;Un bruit étouffé vous arrête net. Le museau fureteur d'une taupe apparaît au coin de la rue, s'approchant avec des souffles réguliers.
#Silver Drift Hollow Beast 1_2.8815a021-84bd-4ad4-b2b9-a00db31993cd;Ne faites aucun bruit et tout devrait bien se passer.
#Silver Drift Hollow Beast 1_2.6d2c7e1c-9b2d-4eb3-a1dd-a78955ace16c;Battez en retraite immédiatement !
#Silver Drift Hollow Beast 1_2.398192c6-0c0a-4c94-adfd-f5c03de85086;Yngrid se plaque contre le mur, faisant signe à tout le monde de suivre son exemple. Les taupes passent tout près, à peine à une main de distance. Personne n'ose même respirer tant qu'elles n'ont pas bougé, puis un sentiment de soulagement vous envahit tous.
#Silver Drift Hollow Beast 1_2.0d4bf8aa-55d0-4cdd-a794-6a4c634d3328;Continuez votre route.
#Silver Drift Hollow Beast 1_2.33fa62bb-8b6f-4bf3-b9df-fce67c9bb03b;Le silence retombe une fois les taupes éliminées. Vous tendez l'oreille pour essayer d'entendre quelque chose dans l'obscurité, forcé de choisir un autre tunnel à suivre.
#Silver Drift Hollow Beast 1_2.f5633368-25cb-4ffe-bbcc-891611ed2f71;Par ici.
#Silver Drift Hollow Beast 1_2.46f748c2-5900-4e78-a066-07554ba6740a;Les jurons fusent, car les parois sont glissantes et les grimpeurs ne font que glisser. En fin de compte, atteindre les cristaux s'avère impossible.
#Silver Drift Hollow Beast 1_2.d225d12e-3955-4af0-9142-1eed1bfecffc;Continuons alors.
#Silver Drift Hollow Beast 1_2.9110d692-8187-4531-85f8-43f9d48575b0;Dans un grand fracas, le sol s'effondre sous vos pieds. Vous glissez et tombez dans une fosse de gravats, de mousse et d'ossements. Une fois votre étourdissement passé, vous apercevez une fine fissure menant hors de la mine. Mais entre vous et votre liberté, une meute de griffons vous attend.\n\nIls ont dû tomber dans la grotte tout comme vous, ou y pénétrer par la fissure alors qu'ils étaient jeunes et petits, sans jamais pouvoir s'en échapper à nouveau. Un sort bien pitoyable en vérité.
#Silver Drift Hollow Beast 1_2.4498c103-6c49-465f-a3ac-b997a46a31c2;Tuez les bêtes !
#Silver Drift Hollow Beast 1_2.9b365b42-8415-4984-8efc-59a3e67274ab;Sacrifiez le plus faible pour que les autres puissent fuir !
#Silver Drift Hollow Beast 1_2.0e4266d8-c0bb-401f-8880-5ff6c6f5ce53;Brusquement, le sol devant vous s'ouvre sur un gouffre noir. Vous pouvez voir l'autre côté, mais vous ne trouvez pas de moyen de le traverser sans risque.
#Silver Drift Hollow Beast 1_2.7d708cc0-0938-423c-a12c-c2e3fde0c8d4;Nous devrons trouver un autre chemin.
#Silver Drift Hollow Beast 1_2.a7faedbc-2456-41e9-abb5-6aa4578e5b19;Nous pouvons voler de l'autre côté, à condition d'être rapides.
#Silver Drift Hollow Beast 1_2.6e8b4c4e-4596-449f-938e-23a9b3363d76;Essayons de sauter.
#Silver Drift Hollow Beast 1_2.158c42e0-2b11-498d-bbaa-5a12e639ebb8;Malgré tous vos efforts, vous manquez de perdre quelques soldats sur les pierres acérées en contrebas. Soignant vos blessures, vous êtes forcé de vous retirer de la mine.
#Silver Drift Hollow Beast 1_2.95fc9bdb-3758-4906-91f9-4302dbd9b412;Contre toute attente, vous réussissez tous à traverser le ravin.
#Silver Drift Hollow Beast 1_2.86ff289e-c0ff-4ede-90bc-38053d9daee8;Les Gardiens nous sourient. En avant !
#Silver Drift Hollow Beast 1_2.2dbea8cb-876d-45eb-a0b8-8ff4440fb93a;Vous tombez sur une impasse. Il n'y a pas d'autre solution que de rebrousser chemin.
#Silver Drift Hollow Beast 1_2.efd7ad1f-d0f6-428b-8ff8-c3079c5f4788;C'est pire qu'un labyrinthe.
#Silver Drift Hollow Beast 1_2.31bdebfc-a689-4d33-9817-dc79c38a6188;Nous essaierons à nouveau quand nous serons guéris.
#Silver Drift Hollow Beast 1_2.1ac4a459-b21e-4115-a477-1f3de028c204;Quand vous revenez enfin à l'entrée, les mineurs vous accueillent avec de la bière et de l'hydromel.\n\n"Vous nous avez rendu un fier service. Un toast s'impose ! Et une récompense, bien sûr."
#Silver Drift Hollow Beast 1_2.baa2305a-0c6e-4fce-b2ba-a340b68bafab;Au moins, c'est terminé maintenant.
#Silver Drift Hollow Moles 1_2.52424519-ba7e-42a0-87e5-2acda8fae264;Des inscriptions naines décorent le mur, et des flèches pointent vers différents tunnels. Rien qu'en les regardant, il n'y a aucun moyen de discerner où mène tel ou tel chemin sans les connaître.
#Silver Drift Hollow Moles 1_2.3c398653-f0a3-479c-b609-14c13cd493f7;Nous cherchons le puits principal. Par ici.
#Silver Drift Hollow Moles 1_2.de45c72b-91cd-487e-923a-81de61f52903;On ne peut que deviner alors.
#Silver Drift Hollow Moles 1_2.130f6890-6881-48d6-b911-68600f651ee0;Sans prévenir, le tunnel s'élargit et vous vous retrouvez là où vous avez commencé.
#Silver Drift Hollow Moles 1_2.04c7eccf-0ac6-45bc-8f60-da6f8d57a580;Alors, essayons encore une fois !
#Silver Drift Hollow Moles 1_2.fc0503eb-6bf9-470f-9ce2-39d9f57627fa;J'en ai assez de tout ça ! Nous reviendrons une autre fois.
#Silver Drift Hollow Moles 1_2.b1d49ce6-2cde-44a9-88b8-6d17aaab9e69;Sans crier gare, une grosse griffe surgit au coin de la rue, suivie de près par une meute de taupes.
#Silver Drift Hollow Moles 1_2.ba2b87cc-1911-4bbc-9bac-160934baf07d;Tuez les bêtes !
#Silver Drift Hollow Moles 1_2.85444d60-5536-4dde-9f7b-11729653d818;Elles sont aveugles ! Ne bougez pas, et elles passeront leur chemin.
#Silver Drift Hollow Moles 1_2.31f21423-a5c0-4c2e-a94e-ec17fb0f9250;Elles s'enfuient, elles n'attaquent pas. Nous n'avons rien à craindre.
#Silver Drift Hollow Deal 1.85e3baae-d2a1-4b57-ae97-4e7009292c60;Vous apercevez un assez jeune nain qui fait les cent pas devant une grotte. Ses vêtements suggèrent qu'il pourrait être l'apprenti d'un forgeron. Il est choqué quand il vous voit, mais son expression change rapidement pour une révélation aux yeux écarquillés.\n\n"Vous êtes le grand mage commandant, n'est-ce pas ?! J'ai de la chance de vous rencontrer ici ! J'ai trouvé cette vieille mine, vous voyez ? J'essayais de récupérer de l'or, mais j'ai perdu la fourrure de mon père dans l'opération. Il ne sait pas que je... lui ai empruntée. Pourriez-vous la récupérer pour moi ? Je vous forgerai n'importe quel glyphe de votre choix en retour."
#Silver Drift Hollow Deal 1.728a68d0-c4f7-4038-8c3b-edd97bb78cd8;Une requête audacieuse. Nous allons la récupérer.
#Silver Drift Hollow Deal 1.58c8ec44-a51b-46e6-b547-6928277eadef;Enfin, après avoir manœuvré dans l'obscurité pendant un certain temps, vous arrivez dans une grotte qui scintille de dépôts d'or. La fourrure est drapée sur un chariot de mine, complètement intacte. Vous comprenez pourquoi elle manquerait cruellement. Elle est bien usée, de riche qualité et décorée de nombreuses babioles.\n\nQuand vous la remettez au jeune nain, il fait presque un bond de joie.\n\n"Oh, vous l'avez fait ! Merci ! Je respecterai ma promesse ! Dites-moi, quel glyphe ce sera ?!"
#Silver Drift Hollow Deal 1.dabe09de-d406-4404-b4e9-21bd014fd65b;Avez-vous la fourrure ?
#Silver Drift Hollow Deal 1.6a84bc98-bb67-44ea-9fa8-4b286f226470;Pas encore. Nous allons retourner dans la grotte.
#SilencedSE.Tooltip.Name.Loca;Réduit au silence
#PurgeHereticsSkill.Tooltip.Name.Loca;Purger les hérétiques
#Coldmark Plague Beetle 1.b4e0dc22-0b5e-4a6c-b469-f39e26827e52;Peut-être pouvons-nous soigner la maladie.
#Coldmark Plague Beetle 1.6576e322-40ad-48a2-89f9-5bbdc14017a1;Vous demandez à vos guérisseurs de faire des rondes, de rendre visite aux malades et de soulager leurs maux. Ils vous sont reconnaissants, mais il est clair qu'il faut s'attaquer à la maladie à sa source.
#Coldmark Plague Beetle 1.fb7773cf-8c63-44ab-ba14-2ccb953cebd8;Nous ne pouvons guère faire plus pour l'instant. Prenez soin de vous.
#Coldmark Plague Beetle 1.3e6b11a4-2879-46b3-9b40-565997befb9e;Où se trouve la source ?
#Coldmark Griffon 1.3b965625-a4ec-489f-8a0c-5b968ef5671b;Autant en emporte le vent
#Coldmark Griffon 1.6d5a5fc2-0413-4031-a01b-0bd680a6f779;Pendant votre séjour dans l'un des villages de Coldmark, vous vous retrouvez entouré d'un groupe de nains inquiets.\n\n"Grand mage ! S'il vous plaît, un mot ! Des Nains de Granit ont pris nos griffons au milieu de la nuit. Nous en avons besoin pour notre commerce et notre vie quotidienne ! Pouvez-vous nous aider à les récupérer ? Nous savons où ils se cachent !"
#Coldmark Griffon 1.3ae63f0e-1d04-471c-b88f-e074d9eb4606;Montrez-nous où aller.
#Coldmark Griffon 1.064a2126-b589-4f13-9968-e823f4a8ab25;Ils vous mènent au sommet de la montagne, où une petite cabane et un maigre pâturage ont été construits entre les parois rocheuses plates. De profondes rainures coupent le givre et la glace, et maint plume git à terre.
#Coldmark Griffon 1.5968b75f-5be4-48f2-8542-081175a39c7e;Ces rainures ressemblent à des roues. Suivons-les.
