Id;Text;01.10.31934
#GRASS_Ruins_Dwarven_Tree.4678ff46-2e7a-4d55-b3b0-6b1db23795ed;Step by step, Elynn moves closer, her body barely more than a shadow.\n\nWhen she returns to report, she looks aghast.\n\n"This is no mere tree. I heard breathing, and between some roots I could see coins shimmering. I am sure this is a creature."
#GRASS_Ruins_Dwarven_Tree.d066b1c2-a789-451f-b8bf-5ea38b764446;Grab the money.
#GRASS_Ruins_Dwarven_Tree.7be77fbb-f393-473d-94b5-0af8709598dd;Attack this abomination.
#GRASS_Ruins_Dwarven_Tree.3e4228d0-2aa6-4ba7-a0e9-787b98dfa4ba;Now I am sure it is nature elementals.
#GRASS_Ruins_Dwarven_Tree.a80ee2d5-a798-4cc6-8ea9-6bbc21835db1;Your troops slowly reach between the roots, grabbing a few coins. As they pull back, you hear the scraping of bark against armor. \n\nWild flitting and buzzing fills the air, as the nature elementals awake. They seem to be calling for help.
#GRASS_Ruins_Dwarven_Tree.93fc4d64-8346-4213-bab3-8611e11545dd;Oh great elementals, have mercy!
#GRASS_Ruins_Dwarven_Tree.09363a1a-a362-413c-9580-3a29245303a7;At least this was not an utter waste.
#GRASS_Ruins_Dwarven_Tree.1df20a96-a5bd-4f4a-b6e2-22b78817a2c0;The blinking lights keep flitting around, filling your head with a voice:\n\n"I am beaten and used every day by my master. I smooth and form, and make others obey. What am I?"
#GRASS_Ruins_Dwarven_Tree.7a4cd471-3a42-4315-897f-e5714786d828;A hammer?
#GRASS_Ruins_Dwarven_Tree.52c71295-0829-4246-9290-4ca21c16ec3d;An anvil?
#GRASS_Ruins_Dwarven_Tree.3df37bfd-4476-4c20-9ac0-aa6756950901;A whip?
#GRASS_Ruins_Dwarven_Tree.b86da2f1-4587-441b-a45d-984900c6fd22;The elementals keeps swaying and humming but it turns frantic, angry. From between the trees you see large shadows coming closer. \n\n"You are not the one to receive the treasure. Leave, before we strike you down!"
#GRASS_Ruins_Dwarven_Tree.01e32c04-b2d8-4d70-bfc2-d68b33963ca4;Leave quietly.
#Southwatch_Interrupt_1.d85c130c-e1b4-4f4d-be2f-91302511e4b9;That sounds dangerous, we are not interested.
#Southwatch_Interrupt_1_2.ad609e53-fa03-4603-b943-8a77ffadecb2;Back away. This is not worth it.
#Mananode.Name;Great Allfire Node
#Alchemists Shop.03853211-5fca-481a-8ede-092647f9f81d;If we find him, we’ll send him home. Fare well!
#Alchemists Shop.62d1cbf2-d0f7-4807-a679-229de26b33f9;“And I need to get back to my work!” he shouts. “There is a potion about to overheat. Come back with him and we can talk more.”\n\nHe shuffles towards a room in the back of his shop. You hear a marvelous example of dwarven cursing as acrid smoke starts pouring from the room.
#Alchemists Shop.dbc336d7-2873-413c-a619-c9ae0d1ebf0f;Well, that was not very helpful.
#Alchemists Shop.793d7a07-af2f-42e6-82d5-80d96c2c9294;Blow up? I can help you blow things up!
#Alchemists Shop.2bc3dea3-7f98-4c0e-9d89-d3e91d946837;"Err, no need kinsman. I no longer dabble in explosives. And neither will my nephew… That stuff is too dangerous to use in the city. And the things I have still lying about are unstable enough as it is.\n\nBut you would be doing me a great favor if you could take these ingredients off my hands. Almost blew up my kitchen when I mistook them for winestone."
#Alchemists Shop.9d10fc4e-3c5c-4294-bc03-133870f1db90;Gladly, thank you! Now, about your nephew...
TowerMenuButton.Tooltip;Tower Menu
#DummyWorldUnitSkill.Tooltip.Name.Loca;Dummy Skill
#ThrowUnstableElixirSkill.Tooltip.Name.Loca;Throw Unstable Elixir
#ThrowAcidFilledFlaskSkill.Tooltip.Name.Loca;Throw Acid-Filled Flask
#Zacharias Menagerie 2.0a3df4a9-c47d-4e8e-aa25-71c6439cf541;A letter comes to you from Zacharias, the circus director.\n\n'Since I lost my little cub, my show has been missing some spark,' it reads. 'I want to expand people's minds. Ignite them with wonder, passion and fear! What better way to do that than with a... mystical creature?\n\nIf you can bring a twisted horn, a heavy pelt and two giants' teeth to the Menagerie, I'd be willing to part with a fine artifact I came upon recently.\n\nMay the Guardians watch over your journey, with luck from a clover.'
#Zacharias Menagerie 2.e282b44b-36bb-4c8c-8a77-7b050eb8eb94;A very interesting request.
#ThrowUnstableElixir.Tooltip.Name.Loca;Throw Unstable Elixir
#Human_Alchemist.NameId;Alchemists
#ImpairedSE.Tooltip.Name.Loca;Impaired
#Goldmine.Name;Mine
#Library.Name;Library
#Dark Library.Name;Library of the Dark Arts
#Plant_Heal.Name;Elven Healroot
#Plant_Heal.Description;Heals all visiting [unitpromotion]mortal[/] units for 30% of their maximum life.
#First Node.63cc7da8-594b-410a-a019-c5abc7596402;Meld with the Allfire
#First Node.8136efa6-f395-4ae4-b1ba-54b24854a011;Before you is the glory of the Allfire.\n\nIts raw, unbridled energy sings to you, resonating with every fibre of your being. You desire nothing more than to touch it, though you know it will destroy you.\n\nThe wisp beside you hums slowly, resonating with the Allfire too.
#First Node.a03b9786-beed-4a31-b687-7f5d90941494;Give yourself over to the Allfire's call.
#First Node.00726b81-bb27-4445-99ce-67a73547b3cf;Tears stream down your face. You find yourself laughing with joy, with the sheer ecstasy of the power flowing through you!\n\nBut you cannot hold it for more than a fraction of a second. You step back, hollow and weak, before it can sweep you away forever.\n\nIt is no use. You simply do not have the means to do what the Circle accomplished. You cannot connect to the Allfire directly.
#First Node.09578090-7ee3-4abf-8b36-6c52c99c6214;Let the wisp do the meld.
#First Node.dbcb2299-3759-49d2-98b2-c37c3daa5c24;The Allfire draws you to it, its power singing to you. As tempting as it is, you know that, outside the Circle of Mages, no one can touch it and survive.\n\nIf you can summon a wisp, it could meld with the Allfire source and allow you to channel its energy.
#First Node.d2de4618-27b2-44db-9875-944aae61d289;I have that summoning spell in my grimoire!
#To save a nephew.89263a0a-7d3f-4891-8a55-bead153f0c5e;We should prepare some more before entering.
#To save a nephew.326dc1eb-84ff-43c1-b933-f1c625ce3267;You are swallowed up in the dark of the cave quite quickly but a little deeper inside you see light reflecting off the wall of a bend, bobbing up and down as if something is floating just around the corner.
#To save a nephew.b5f3b4c0-eab6-4891-9388-8aaa271e64d2;Tarv said to follow the lights.
#To save a nephew.33e83755-a2a3-48c6-823c-de65330dde0a;Don’t follow the lights. Explore other ways.
#To save a nephew.c7f230b5-0ac3-4e80-b7df-48427ca7a53c;Rounding the corner, you find yourselves in a glistening cave.\n\nLarge stalagmites grow from the ground, many see-through like crystal. Others are overgrown with ivy, moss or mushrooms. Some of the walls overflow with greenery as well. The light is being created by some of the rocks, giving everything a dim and shifting blue sheen.\n\nYou see the same light emanating down another, short tunnel on the other side of the chamber.
#To save a nephew.8097b858-9435-4cba-8599-4d90637c7017;Without any further warning, Lore uncorks one of his blasting devices and lobs it into the middle of the nest.\n\nThe chamber erupts. Beetle bits fly everywhere as stalagmites explode and rock shudders, collapsing large parts of the ceiling. The bugs scream as that or the fire kills them. It takes nought but a few moments.\n\nThen the chamber lies still once again, barely passable but now - at least - pest-free.
#To save a nephew.d370c251-51aa-4789-9d5f-08c4f0a58410;Eventually, you happen upon yet another beautiful cave of glowing and sparkling rocks. Here, you think you hear a faint cry for help coming from below. One of the tunnels leads gently downwards until it comes to a room with a large cage in the middle of it. Inside, a young dwarf with glasses and red clothes is pressed against the bars, reaching for a mechanism on the wall just beyond his touch.\n\n"I'd lost hope!" he yelps as he sees you. "Until I heard you coming from upstairs. Quick! Press that button!"
#To save a nephew.798d5bf9-d1d9-43b8-9b23-d0c72e6462e7;How did you get into this conundrum?
#To save a nephew.6bfd110f-bdaa-4727-a0f7-ae2ca07c92c3;As you enter the chamber, there is a faint ‘click’ as one of your soldiers takes a step.\n\nFrom the tunnel behind the cage, lava begins to roll down onto the floor and towards the cage. In moments it will flood the room. The dwarf looks at it and screams.\n\n“No! No, no, no, no, no!” he shouts. “Help me!”
#To save a nephew.dc1e7790-e6bf-4a4c-b886-e6765882de7a;There is nothing we can do.
#To save a nephew.83f60a03-6151-4a66-bf74-b0755ec3a55f;Stay still! I will put up a barrier.
#To save a nephew.497982b8-9880-43cf-b509-07ac363d4139;I can deviate the lava's path.
#To save a nephew.6f7fa71f-a928-4d71-ac15-4a3fa5ad50f9;You expect to hear screams, not just from the dwarf but your own people too. But after a second… nothing. After another second… Still nothing.\n\nCarefully looking around, you see lava everywhere, now flooding out of the cage and back into the chamber. You see smoke rising from it. But there’s no heat. No searing pain. Inside the cage, the dwarf looks confused, carefully putting a hand into the sea of lava and waving it around.\n\n“Huh,” he says in surprise. It must be some illusionary magic.
#To save a nephew.7c7b16f3-f68f-4f98-8528-e92d75ca53de;As quickly as you are able, you throw up a magical shield that reaches the far side of the cage just before the lava does. A golden red tide crashes against the magical force and you expect rock and magma to bounce off it, scorching the walls.\n\nInstead, they are left completely unmarked. When the lava stops flowing, the dwarf in the cage is looking at it curiously.\n\n"It's not hot!" he calls out. "In fact it's not anything."
#To save a nephew.82e7314b-ccb8-441c-9a60-dac5fb92c7b5;The lava must be some kind of illusion.
#To save a nephew.1966869b-a990-44fd-85a8-83077bee6cf6;You cast a small cantrip to try to force the lava away from its path, at least to spare the dwarf a gruesome death, even if he must continue to be trapped in the cage.\n\nBut the magical burst of energy that stretches out from your hand has no effect.
#To save a nephew.af7a6914-662d-4e06-bb07-1dd19dac6294;What?!
#To save a nephew.67edafac-abfe-47ae-b0d8-77c38859f5f4;What a pointless trap!
#To save a nephew.aa1680c2-bf3a-43da-b7f1-e9b539b3e838;The mechanism on the wall slips into place very easily and some hidden gears pull the cage back up towards the ceiling. The dwarf cries with relief.\n\n“Many thanks, grand mage! This has been far too much adventure for me. I must return to my uncle post haste. Don’t hesitate to visit us. Again, thank you!”
#To save a nephew.955346fb-bb97-40d9-bfca-594b2c484202;Maybe tell your uncle to rethink his defenses.
#To save a nephew.01e8871f-d1d1-4093-a83e-f5d3ca12244e;“My uncle sent me here to retrieve some alchemical components! Apparently he trapped the cave so no one else could deplete his stash and forgot to tell me! Please! Get me out of here!”\n\nHe is exhausted, but seems honest enough.
#Prophecy Cave.8f942932-1d26-49c7-975c-3eaaae1fc6d4;What does the script say?
#Neighbours.7c070278-c3dc-4fd9-b3fa-d98ebc52ca59;You are immersed in your studies when you hear a soft knock on your door. \n\nA woman in simple village garbs waits at the foot of the stairs, nervously wringing the edges of her apron.
#Neighbours.b011ae2a-4fd3-4e5c-b662-c9163ac62946;Can I help you?
#Neighbours.4f47cc28-4bf6-4486-afb2-e10b9986f0f0;"Oh!" she gasps, distraught. "I shan't intrude upon your sanctum! It's just... The old master arcanist here said if we had any trouble, we should come to him. What with the barley and hops we always gave him, he owed us one, he said.\n\nBut I... I can see... the old master isn't... I mean... You’re not..." she stammers, red-faced.
#Neighbours.4aaa1367-389e-4403-9a8b-2edaa43bbf9f;Don't waste my time, peasant. What is it?
#Neighbours.cd354912-049d-4a66-95e9-29aa32ff4149;Have no fear. What seems to be the problem?
#Neighbours.826f408d-6eba-4e38-8d9b-790bf8465426;Her face gets even redder and she stammers: "Well, it's just... our village... it’s over yonder. We... we had some people scared by nightwalkers this last fortnight. Yesterday, they attacked the field workers as they returned home. And... they have been entering the village. Walked right past our windows last night!"
#Neighbours.76f5db95-8d77-4bc4-a61d-f4ca570ff2cd;So what do you need me for?
#Neighbours.b5ec6024-0d57-4817-94d6-e0f5d99f0e52;The woman sighs.\n\n"Well, usually, we would call on the militia, but they rarely come. We fear the nightwalkers may snatch our children and the workers don't dare go out in the fields no more."\n\nThe woman gives a clumsy curtsy and continues.\n\n"Now, we reckoned you... I mean the master here... Maybe he would know what to do against the nightwalkers? The village is in despair."
#Neighbours.c2006402-9937-4ae8-98ce-683b3f3ec7d6;Nightwalkers? Undead, you mean? How many?
#Neighbours.61f3550a-94c5-4a30-8a15-6306fffed411;"Oh, there's a whole lot of them roaming the land hereabouts! They must have come from that old tomb. The hunters have said they saw eerie lights there at night.\n\nSo, would you help rid us of them? We would be forever in your debt!"
#Neighbours.e356b88a-a6e5-4979-9004-bc8534a33b27;I will look into it.
#Neighbours.5a082463-6579-4e53-b8a0-76d3e7b890ea;And what was the master supposed to do about that?
#The forgotten tomb.ec8934e5-9e37-48c9-a2d3-c7b9a26f4e2e;Nightwalkers - Tomb
#The forgotten tomb.fcf923eb-ad8d-4bf4-90b9-a7d1905d46bd;After searching the surrounding area for a while, your band finally reaches an old mausoleum, covered in vines and moss. There are several shambling silhouettes circling the place, almost like guardians.
#The forgotten tomb.6380dc78-6fd7-4b22-9b7e-ebd98426a143;Keep an eye on them. Maybe we can learn more.
#The forgotten tomb.839ac400-b9fa-4362-a948-9bc2cfca720d;Studying the shuffling rounds of the undead, you notice a ring of smaller graves around the tomb that have recently been disturbed. Then the faint, glowing image of a woman appears inside the mausoleum itself.
#The forgotten tomb.61476131-4dbe-4144-9f7c-00cc8f88ae87;We have learned enough. Attack!
#The forgotten tomb.3b7b3d46-c112-455d-adb7-37a16fc842d4;Greetings.
#The forgotten tomb.03bf1205-6dcb-4da0-b9d3-2262949f0009;Cautiously watching the other undead, you bow low to the ghost. Her mask of rage slowly transforms into the face of an elderly woman with a proud bearing.\n\nLooking at your troops, she whispers: “So have you finally come to rob me, as you plundered my guards’ graves?”
#The forgotten tomb.8114f3df-c8ab-40b9-9470-a0905a9e2761;Is that what disturbed you? We intend no such thing.
#The forgotten tomb.11cd592f-cbf7-4d58-9214-23c3957898a5;There are riches to be had? Attack!
#The forgotten tomb.0b4c0f53-73d9-4a72-86dd-0361c5e8e6ea;"I can see you speak the truth, mortal." The woman nods and your people ease up a little. "One moon ago a mortal came here, disturbing our rest and taking what was ours. We followed the thief to the human village not far from here but my servants were fought off. I have since summoned more. This grave transgression must be punished!"
#The forgotten tomb.cd70b22e-b022-460c-b747-c35df5a693ff;Interesting. Perhaps we can come to an agreement?
#The forgotten tomb.b6cf2896-f36d-4562-b0c9-58d3b1b787c7;You will need to leave the village alone, or be vanquished.
#The forgotten tomb.a2e24368-e517-4842-9e54-984b6edb5bbc;If I find the culprit, will you teach me this power?
#The forgotten tomb.db3dbf4f-ef9d-4a84-8a30-675595c50446;"I offer you this, mortal: Make sure the grave robber is punished and I shall grant you control over the servants I have awakened. Their physical form holds nothing of their true nature."
#The forgotten tomb.1d5accc6-dd93-45db-9cef-d34e96c0ebc8;I will see what I can do.
#The forgotten tomb.d57cd3b3-b378-4e2b-a0cd-697ddcfa5a4f;The ghost's demeanor turns furious.\n\n"You think you can threaten me, mortal? You will feel my wrath!"\n\nWith a wave of her hand, her undead minions turn towards your troops.
#The forgotten tomb.013c2bab-b5e5-413d-aba0-5f3542fc1103;The ghost looks at you haughtily.\n\n"You mortals and your lust for power. You are all alike. Make sure punishment is served and I shall teach you what I can."
#The forgotten tomb.56a84794-0012-438d-b66c-64556ff49416;We have a deal then.
#The forgotten tomb.fe140a8c-890a-4844-a02a-950095fc566a;The ghost seems to await you outside her tomb, hovering just a little off the ground.\n\n"You have been true to your word, mortal. I shall find peace now. What do you want in return?"
#The forgotten tomb.9cf930b4-05cf-4172-968e-0cab25b6cf31;"Yes." The ghost nods slowly. "Yes, of course. These things are... different... for mortals. But I can teach you enough to affect your own magic."
#The forgotten tomb.2a61b089-0e7a-4b43-ad7b-0748f52b5ae4;"I have no reason to linger in this realm anymore," the ghost says.\n\nShe slowly fades from your view and her remaining guardians crumble into heaps of bones around you.
#The forgotten tomb.7d21f097-5345-49cd-869f-3d4239219e2d;That went well.
#The forgotten tomb.a35f02ef-eea4-47aa-a117-660013eaf59a;Let's clean out her tomb now that she's gone.
#The forgotten tomb.70588941-1cfd-4efc-9938-2d4489ca64ea;You make your way into the open tomb and grab whatever burial gifts you can find. As you emerge, a horde of undead surrounds you.
#The forgotten tomb.37e7f8c6-6666-4e63-b003-3ae3ec358be9;Ah. Well...
#The forgotten tomb.7a74df30-a463-45b8-81e9-b915195770c9;Wading through heaps of splintered bones and smashed skulls, you leave the broken tomb behind you.
#The forgotten tomb.9059be81-db66-46db-a1df-47745dabd12c;Totally worth it.
#The forgotten tomb.66275645-19ee-4da8-bb37-85f2ad199480;"Ah, yes..." She absent-mindedly waves her hand. "Here, you shall have them."\n
AllItemTab.Tooltip;All
GearTab.Tooltip;Gear
RuneTab.Tooltip;Glyphs
Ingredients.Tooltip;Ingredients
TowerOverview.Name;Allfire Flow
Research.Name;Grimoire
Options.Name;Settings
MightDistributionl.Name;Allfire Distribution
#Prophecy Cave.4d0eb063-929a-4fda-ad5e-a2d6e6821081;'If you enter the smile, turn to the greens'.\n\nA strange remark, but maybe it will make more sence from inside?
#Prophecy Cave.bbeb2f08-c7a5-46a0-a658-740964b21df7;Keep an eye out for green things.
#Ghosthills_Stackinterrupt_2.75fdff9f-ef15-4669-a808-cb91327237b9;My bravery will not redeem your cowardice. Do your own work.
#Ghosthills_StackInterrupt_3.cf3f838e-e745-446f-9756-e32b680b8557;"So we will be doomed to wander the land forever..."
#Ghosthills_StackInterrupt_3.0803da3e-4918-40ae-bd13-cdf0d8c2ee0f;Your problem, not mine.
#The old village.46185d31-f127-46ef-808c-07f143e5f7de;Nightwalkers - Village
#The old village.fdac8bb0-ceab-4a17-a164-4d546fb23ee0;As you enter the village, a few peasants warily eye you from makeshift barricades set up around the road. They are armed with bows and farming implements. The woman who visited your tower comes bustling towards you.\n\n"See," she shouts over her shoulder to the other villagers. "I told you they would help! They will drive away those nightwalkers!"
#The old village.63896759-9774-429c-a81c-53a6e9566071;We shall see. I have questions first.
#The old village.b1464df5-8a93-476a-9f98-0c2f7b6e96a7;A relieved cheer goes up from the villagers. The woman, swelling with pride, leads the others in celebration.\n\n"Thank you kindly! You have brought peace back to our village!"
#The old village.1a768179-ade5-46bc-9f6c-7b01b3a134cd;My pleasure.
#The old village.4966c403-cc88-4b44-83e7-b5461d60e72c;We found the graves disturbed. Do you know anything about that?
#Summon Wisp Spell.Tooltip.Description.Loca;Summon a group of wisps. They are fast scouts that can meld with Allfire nodes.
#Recall Spell.Tooltip.Description.Loca;Instantly recall one of your stacks to the safety of your tower.
#Fireball Spell.Tooltip.Description.Loca;Rain fire upon a stack, dealing 25 [mElemental] damage to every unit in it.
#Create Summoning Circle.Tooltip.Description.Loca;Create a Lodge that emits your [mDomain].
#The old village.ac83de95-c74a-414c-8ba8-cfe77e4eeec0;"Of course, of course," the woman replies. "We'll help any way we can. The nightwalkers took two of our young. Look at poor Isabel. She's not stopped crying since her children were found slain."
#The old village.881dfcbb-33f2-4596-a4c3-23953fb7d0e3;When did this all start?
#The old village.529a34f5-91a5-421e-866e-cf6cdb1dd0c9;What kind of undead are attacking?
#The old village.cfb81913-8e7f-4476-a484-9c44d2eff091;Why do the undead come here?
#The old village.d273e66f-da92-46ed-a8e9-f481d9e115c3;"What... What do you mean?" the old woman asks. "None of us go near that tomb. Everyone knows it's haunted!"
#The old village.cb0371b0-43c3-4120-9171-eb35efeb1538;Are you sure about that?
#The old village.76fc841e-b5a5-4e44-a574-e0a3ab616a68;"Oh, I'm sure I don't know one nightwalker from another." The woman shrugs. "Right frightening they were, I can tell you that much!"
#The old village.d498d214-780a-4923-bd4b-2a8f2a756e89;"I have no idea!" The woman shrugs. "Folks say we may have offended the Guardians in some way but we are honest farmers and never wronged anyone. We leave that... unnatural stuff to wizards and their ilk." She gulps. "No offense."
#The old village.3b7afc85-3581-4cd4-b4be-756754c0d92f;"A good fortnight ago, I would say." The old woman wrings her hands. "That's when old Belgor first saw them in the fields. There's been more of them ever since! We daren't leave the village anymore!"
#The old village.6e44e7b6-06fc-46b5-a72d-4a4c55206cf6;Did someone here disturb their rest?
#The old village.88712966-6901-4c89-a36b-4e7a204615bf;Well, someone did.
#The old village.6bd67f51-cdbd-4253-9562-989c5fc9405b;As the happy villagers crowd around you, some of the younger folk approach with farm tools and dented armor.\n\n"Take us with you! We want to become brave adventurers like you."
#The old village.dcc5fedd-dd28-405a-aa93-f89707abcf00;You should stay and till the fields with your families.
#The old village.cea0bbd1-9a86-4a9b-8e74-908b56d384e8;I can use a few able bodies. Come with us.
#The old village.b0405a19-6d22-4d11-9a23-9a456966edbe;The woman nods gratefully.\n\n"These young'uns dream of going out into the world, but us simple folk must stay and tend to our affairs! Leave the big things to the nobles and wizards. We shall tell everyone of your good deed and help you gather herbs and such, as we did for the old master!"
#The old village.c27cb578-c4c4-4d73-ac75-a70978ed04c5;May the Guardians keep you safe.
#The old village.5d55a823-2d33-4320-8f2d-4622ba43e098;"Well, best of luck to you, brave heroes!"\n\nThe woman cheers, while the some of the younger villagers excitedly wave their improvised weapons.
#The old village.35251d62-d08d-47eb-9bd4-b476bd828b17;We will return when the task has been accomplished.
#The old village.e9fdd337-4873-4de3-9396-953bc6b0e9c3;"I can't imagine any of our folk wanting to go near there," the woman replies with certainty.
#The old village.4cc0a946-ed36-4567-95af-a0a9a6692393;I must get to the bottom of this. Round everyone up.
#The old village.13614311-bcb1-4c73-806e-9d88cffc9e0c;Fine, we will deal with these undead.
#The old village.133c9adc-d27f-4b84-9458-72133d342162;Your soldiers round up the other villagers, some of them protesting loudly. You search their hovels until you come to the old woman's house.\n\n"No one lives in there but me!" she cries out, nervously wiping her hands on her apron.
#The old village.a4b80d0f-8fa1-4427-a75a-de7eb3b811cf;Why so nervous then?
#The old village.5edc285e-9f92-4459-8b00-adc2dece9785;The woman's shoulders sag as your soldiers reappear, carrying golden goblets and other treasure.\n\n"Ah, damn!" she hisses. "Well, I admit it. I looted those graves!" The villagers stare at her in shock and anger.\n\n"What?" she shouts. "Since my Jonty died, none of you lot helped me! I was working my bum off, barely getting by. When I heard tales of treasure in the old tomb, I thought I could put an end to it. Go to the city. Live like the fine folk!"
#The old village.622fd464-a9ac-47b6-92e1-754bb34025cf;So you lied to us all?
#The old village.2b7c4be4-3c40-48d4-9c99-0cb2815b2826;"I didn't know the nightwalkers would come!" The woman sobs. "When they did I felt bad but I couldn't tell the others what I'd done, so I went to fetch help from you. I... I am sorry I caused such harm!" she continues. "Please, kind heroes, take all that cursed treasure and leave me be. I just wanted a better life!"\n\nThe other villagers look at you expectantly.
#The old village.ba7655ae-bc8e-400f-9e77-a4f770d6a5f7;We will take your treasure as payment for our trouble. 
#The old village.05e66285-a780-41c9-83c1-5627729a5033;The villagers nod in agreement. They close in on the old woman, still lamenting her fate, while your soldiers grab the gold hidden in her hut.
#The old village.918f04b5-af16-4c86-ad10-8641e16f384e;At least we got something out of this.
#The old village.7963e549-41e4-42b6-88cb-9dad35103e28;Your transgressions shall not go unpunished. Your life is forfeit.
#The old village.40385649-a74a-46a5-8313-d87ffb956e97;The woman's life is ended with a swift stroke of the sword, the villagers looking on in grim agreement.\n
#The old village.8f99cd29-11ac-4f44-96d4-da32db466726;Have no fear, villagers, we shall rid you of these creatures.
#The old village.eda26728-02e0-4efb-b8eb-de63c98a76f7;We are done here.
#The old village.bfb1f468-17fe-46c6-b81d-136b98237966;She should be banished from the village.
#Prophecy Cave.9d4a3e62-97cf-4023-a186-b3618e180aee;Rounding the corner, you are awed by the elegant dance of many legged, floating creatures. You have found a nest of jellies, gliding through the air as ethereal as they are deadly. Behind them, you see the glint of a gold vein running across the far wall.
#Prophecy Cave.12f97539-3200-480e-af75-c295e46e5f80;Kill these animals.
#Prophecy Cave.c5c1668e-0c61-498b-adfe-440c8e12c91a;Let's head back and go the other way.
#Prophecy Cave.3ebcd352-b0c3-4833-92ff-ec0456403836;After some time, the moss and mushrooms lead you to a more open path, and the going gets easier. A little further on, it opens into a much wider cave. Crystals sparkle along a passage leading one way, another wall is made up of spiked rocks. Opposite, there is more moss, and lush vines that crawl up the wall. Somewhere in the same direction, a light trickle of water comes into the room as a stream.
#Prophecy Cave.8400e4b1-9a2b-40b7-bdba-851f4372293b;Those crystals look enticing.
#Prophecy Cave.27bdb04e-188d-4ae1-abad-3f4490b8cea2;Those are not natural spikes, are they?
#Prophecy Cave.261571fe-dc3e-43b8-977a-d3caee4211a6;The vines could be sturdy enough to climb.
#Prophecy Cave.863b00e5-7b1a-46b6-b959-7a7312788508;You are making your way towards the crystals, the sharp and jagged wall suddenly shifts and begins moving forward with alarming sounds and speed. A quick calculation tells you it will reach you before you reach the crystals.
#Prophecy Cave.fc2b9e13-abb9-4f53-9f87-4c92b242c969;Quickly, through the vines!
#Prophecy Cave.5ccf3377-9d71-4540-a283-c0b181e0ae38;Make a run for the crystals!
#Prophecy Cave.7ec90e95-a304-4e19-ad1e-1b64f3f36f61;Brace for impact!
#Prophecy Cave.db01a624-55b8-47c4-b05d-36ea922cc6ed;Taking a much closer look at the spiked wall, you realize that they are made up of bones and swords, crushed and wedged in between the stones. They protrude like needle points, threatening to slice anyone open who comes close enough.
#Prophecy Cave.072ff938-12b3-4a81-b18e-7cf4768f298a;As you inspect the vines and the way up the wall, you are surprised to feel a cold wind against your face. There is no wall! Behind the vines is another passage!
#Prophecy Cave.bfe17532-9238-44e3-92b4-c89c726b2c22;Let's walk through this way!
#Prophecy Cave.733809d0-a4ab-4a47-b1d6-fb6ebc9d593d;Let's investigate this spiked wall.
#Prophecy Cave.1e06b0d3-1f1f-402f-bcc3-72e00b1ee376;Let's take a closer look at the crystals.
#Prophecy Cave.c65fe11e-9de6-4e01-9d04-6d86d1932824;What about these vines?
#Prophecy Cave.d042e7ec-fc7b-46be-9863-afe76e7e61ab;Let us take a closer look at the crystals.
#Prophecy Cave.ccb20f9a-7e48-4365-af9e-f08c8962b224;The jellies flail as they fall dead. It is easy, if long-winded, to extract some of the gold from the cavern wall.
#Prophecy Cave.67b4167d-be30-4302-a061-fe94ef640781;Let's not overstay our welcome.
#Prophecy Cave.ead45252-fc19-4251-940e-4ee4cbfced3c;The wall shunts you all across the room and into the vines. Expecting your troops to be crushed to death, you are surprised when you find yourself shoved into another stunning cave - worse for wear, but certainly alive. This cavern is an oasis, bathed in the warmth and light of the sun coming in from a hole in the high, domed ceiling. You even find Lenya growing in the diffused light.
#Prophecy Cave.3049490e-aa3d-425f-bc57-4b199509ff5d;I think there is another way out here too.
#Prophecy Cave.4f0e5580-23db-4fe6-a91c-967b79df4469;Your troops die in screaming agony.
#Prophecy Cave.651a03f4-14de-4fe0-aaa3-67c66da75d01;I'll return here again later.
#Armor 1.Tooltip.TooltipEntries.Array.data[0].Loca;
#Armor 1.Tooltip.Name.Loca;Armor I
#Armor 2.Tooltip.Name.Loca;Armor II
#Armor 3.Tooltip.Name.Loca;Armor III
#Battle Speed 1.Tooltip.Name.Loca;Speed I
#Battle Speed 2.Tooltip.Name.Loca;Speed II
#Battle Speed 3.Tooltip.Name.Loca;Speed III
#Death Damage 1.Tooltip.Name.Loca;Death Damage I
#Death Damage 2.Tooltip.Name.Loca;Death Damage II
#Death Damage 3.Tooltip.Name.Loca;Death Damage III
#Death Resistance 1.Tooltip.Name.Loca;Death Resistance I
#Death Resistance 2.Tooltip.Name.Loca;Death Resistance II
#Death Resistance 3.Tooltip.Name.Loca;Death Resistance III
#Elemental Damage 1.Tooltip.Name.Loca;Elemental Damage I
#Elemental Damage 2.Tooltip.Name.Loca;Elemental Damage II
#Elemental Damage 3.Tooltip.Name.Loca;Elemental Damage III
#Elemental Resistance 1.Tooltip.Name.Loca;Elemental Resistance I
#Elemental Resistance 2.Tooltip.Name.Loca;Elemental Resistance II
#Elemental Resistance 3.Tooltip.Name.Loca;Elemental Resistance III
#Focus 1.Tooltip.Name.Loca;Focus I
#Focus 2.Tooltip.Name.Loca;Focus II
#Focus 3.Tooltip.Name.Loca;Focus III
#Healing 1.Tooltip.Name.Loca;Healing I
#Healing 2.Tooltip.Name.Loca;Healing II
#Healing 3.Tooltip.Name.Loca;Healing III
#Health 1.Tooltip.Name.Loca;Health I
#Health 2.Tooltip.Name.Loca;Health II
#Health 3.Tooltip.Name.Loca;Health III
#Melee 1.Tooltip.Name.Loca;Melee Damage I
#Melee 2.Tooltip.Name.Loca;Melee Damage II
